No.,Username,Text,Created_At,Replies,Favourite_Count,View_Count,source,datetime,emotion_score,emotion_label,numeric_score
133,ASTANA,"Kalisz i okoliczne miejscowości
10 kwietnia Rafał u Was zagości
Pokażcie zaangażowanie
W wyborach zaś mega głosowanie
#Trzaskowski2025
#Marsz25maja
#ObywateleNaprzód",Sun Apr 06 17:36:40 +0000 2025,0,5,82.0,debata,2025-04-06 17:36:40+00:00,0.5592771768569946,POSITIVE,0.5592771768569946
132,IS,"@ZofiaCzernow @trzaskowski_ Odwaga, Kontakty, Wiedza, Języki, Prezencja, Ogłada dyplomatyczna, Szacunek do wszystkich ludzi, Doświadczenie, Charyzma, Patriotyzm, Gospodarność, Otwarty umysł, Dobroć #Trzaskowski2025 #NormalnaPolska #PierwszaTuraDlaBążura",Sun Apr 06 17:39:12 +0000 2025,0,1,23.0,debata,2025-04-06 17:39:12+00:00,0.5367700457572937,POSITIVE,0.5367700457572937
131,IS,"@JTk47679056 @trzaskowski_ Trzaskowski uszanuje każdego Polaka, niezależnie od poglądów. #Trzaskowski2025 #NormalnaPolska #PierwszaTuraDlaBążura",Sun Apr 06 17:41:53 +0000 2025,0,1,10.0,debata,2025-04-06 17:41:53+00:00,0.579791784286499,POSITIVE,0.579791784286499
130,Nowa Generacja Łódzkie,"👉 @MlodziNaprzod w Pabianicach! 💪

Dziś wspieraliśmy @trzaskowski_ ! ✌️🗳️ Rozmawialiśmy z Wami, przekonując do głosowania na kandydata, który działa na naszą przyszłość! 🤍❤️

Dziękujemy za wsparcie – razem zmieniamy Polskę! 🇵🇱

#MłodziNaprzód #Trzaskowski2025 #Pabianice https://t.co/M6lDe9L9Dm",Sun Apr 06 17:42:24 +0000 2025,1,41,310.0,debata,2025-04-06 17:42:24+00:00,0.6137291193008423,POSITIVE,0.6137291193008423
129,IS,@Trzaskowski2O25 @trzaskowski_ Polska cała na Rafała🙂@Trzaskowski2O25 #Trzaskowski2025,Sun Apr 06 17:43:19 +0000 2025,1,5,117.0,debata,2025-04-06 17:43:19+00:00,0.5221760869026184,NEGATIVE,-0.5221760869026184
128,Krzysztof Truskolaski,"Białystok – co to było za spotkanie!
Tłumy, energia, wiara w zwycięstwo!
Rafał Trzaskowski przyjęty z otwartymi sercami.

Dziękuję za dziś!
Z takim wsparciem wygramy te wybory.
Marsz po zwycięstwo trwa ✌️

#Trzaskowski2025 #CałaPolskaNaprzód https://t.co/QcGdIVlWQE",Sun Apr 06 17:49:13 +0000 2025,36,247,3248.0,debata,2025-04-06 17:49:13+00:00,0.544409453868866,POSITIVE,0.544409453868866
13,Krzysztof Truskolaski,"Białystok – co to było za spotkanie!
Tłumy, energia, wiara w zwycięstwo!
Rafał Trzaskowski przyjęty z otwartymi sercami.

Dziękuję za dziś!
Z takim wsparciem wygramy te wybory.
Marsz po zwycięstwo trwa ✌️

#Trzaskowski2025 #CałaPolskaNaprzód https://t.co/QcGdIVlWQE",Sun Apr 06 17:49:13 +0000 2025,36,247,3248.0,debata,2025-04-06 17:49:13+00:00,0.544409453868866,POSITIVE,0.544409453868866
127,IS,"@_Agaix Jak nigdy dotąd potrzebujemy Prezydenta, który może walczyć o nasze bezpieczeństwo i dobrobyt. Dlatego Trzaskowski, to najlepszy wybór dla Polski i Polaków. #Trzaskowski2025 #NormalnaPolska #PierwszaTuraDlaBazura",Sun Apr 06 17:52:19 +0000 2025,0,2,19.0,debata,2025-04-06 17:52:19+00:00,0.5778331756591797,POSITIVE,0.5778331756591797
126,IS,"@M_K_Blonska Jak nigdy dotąd potrzebujemy Prezydenta, który może walczyć o nasze bezpieczeństwo i dobrobyt. Dlatego Trzaskowski, to najlepszy wybór dla Polski i Polaków. #Trzaskowski2025 #NormalnaPolska #PierwszaTuraDlaBazura",Sun Apr 06 17:52:37 +0000 2025,2,1,64.0,debata,2025-04-06 17:52:37+00:00,0.5778331756591797,POSITIVE,0.5778331756591797
125,bezŻartów #TrzaskowskiTeam #SnW #SilniRazem,@kjkaminski88 Nawrocki sttzelił sobie fotkę z żołnierzami. Trzaskowski był na szkoleniu wojskowym. Taką różnica. Znaczna. #Trzaskowski2025,Sun Apr 06 17:55:11 +0000 2025,0,4,29.0,debata,2025-04-06 17:55:11+00:00,0.6048705577850342,POSITIVE,0.6048705577850342
124,M Kot,@Trzaskowski2O25 @trzaskowski_ Cała naprzód! #Trzaskowski2025 https://t.co/HlF3gK4nRN,Sun Apr 06 17:56:04 +0000 2025,3,9,129.0,debata,2025-04-06 17:56:04+00:00,0.5149365067481995,POSITIVE,0.5149365067481995
123,Barbara Kus,"@MB06902598 Pięknie zdjęcie i piękna zgodna współpraca Rafał łączy nie dzieli!
#Trzaskowski2025 
#PierwszaTuraDlaBążura 
#SiódemkaTeam",Sun Apr 06 17:56:27 +0000 2025,0,2,29.0,debata,2025-04-06 17:56:27+00:00,0.6149690747261047,POSITIVE,0.6149690747261047
122,Trzaskowski2025,"Będzie mniej biurokracji w Unii Europejskiej - to decyzja polskiej prezydencji!

💬 Prezydent @trzaskowski_ 👇 #Trzaskowski2025 https://t.co/x3zo6KIi2l",Sun Apr 06 18:00:01 +0000 2025,146,681,9101.0,debata,2025-04-06 18:00:01+00:00,0.5337098240852356,NEGATIVE,-0.5337098240852356
121,Joanna🇪🇺🇵🇱❤️🇪🇸🏠,"@krzysztofbrejza Jest akcja, więc będzie reakcja❗👍👏👏
#ObywateleNaprzod 💪
#Trzaskowski2025👍
#TrzaskowskiWygra✌️
Rafał Trzaskowski Prezydentem Polski 🇵🇱✌️",Sun Apr 06 18:00:04 +0000 2025,0,2,14.0,debata,2025-04-06 18:00:04+00:00,0.5545186400413513,NEGATIVE,-0.5545186400413513
120,Barbara Kus,"Pięknie zdjęcie i piękna zgodna współpraca! Rafał łączy nie dzieli! Tylko zgoda i wzajemne zaufanie uczyni Polskę najpiękniejszym miejscem na ziemii! 😊
#Trzaskowski2025 
#PierwszaTuraDlaBążura 
#SiódemkaTeam",Sun Apr 06 18:00:12 +0000 2025,0,20,144.0,debata,2025-04-06 18:00:12+00:00,0.59892338514328,POSITIVE,0.59892338514328
119,Gracjan Eshetu-Gabre,"Białostoczanie pokazali dzisiaj, że 18 maja będą głosować na @trzaskowski_! Wygramy te wybory - cała Polska naprzód!  🇵🇱✌️

#Trzaskowski2025 #TrzaskowskiTeam #Białystok #podlaskie #CałaPolskaNaprzod https://t.co/Rx9SAEYmIr",Sun Apr 06 18:01:21 +0000 2025,0,5,123.0,debata,2025-04-06 18:01:21+00:00,0.5458164811134338,POSITIVE,0.5458164811134338
118,IS,"@JarosMichal @trzaskowski_ @RafalNaprzod Już dostatecznie dużo plag spadło na Polskę. Potrzebujemy, jak tlenu normalnego Prezydenta. #Trzaskowski2025 #NormalnaPolska",Sun Apr 06 18:01:29 +0000 2025,0,1,8.0,debata,2025-04-06 18:01:29+00:00,0.5092092752456665,POSITIVE,0.5092092752456665
117,M Kot,@Trzaskowski2O25 @trzaskowski_ #Trzaskowski2025 najlepszym prezydentem https://t.co/Uxh5MCnh9J,Sun Apr 06 18:03:58 +0000 2025,1,2,84.0,debata,2025-04-06 18:03:58+00:00,0.55753493309021,NEGATIVE,-0.55753493309021
116,IS,@KierMarta5148 Tylko Trzaskowski zagwarantuje nam normalny powszedni dzień. Bez wstydu. Bez nerwów. Bez nienawiści. #Trzaskowski2025 #NormalnaPolska #PierwszaTuraDlaBazura,Sun Apr 06 18:05:54 +0000 2025,0,1,4.0,debata,2025-04-06 18:05:54+00:00,0.5687083005905151,POSITIVE,0.5687083005905151
115,Ewapunktuje,@Kwiatkowski2011 @trzaskowski_ @lodzkiePL @Trzaskowski2O25 Szacunek. Mój prezydent #Trzaskowski2025,Sun Apr 06 18:15:21 +0000 2025,0,1,65.0,debata,2025-04-06 18:15:21+00:00,0.5052390098571777,POSITIVE,0.5052390098571777
114,Lucyna Cho,"@kjkaminski88 No to Kamiński, był Trzaskowski na tym szkoleniu, czy nie był. Zdecyduj wreszcie, bo najpierw puszczasz kłamstwo w eter, a za chwilę publikujesz zdjęcia. Z twoją głową jest coś nie tak, psycholog potrzebny natychmiast. A dla ciebie taka wiadomość. Tylko #Trzaskowski2025 Prezydent",Sun Apr 06 18:16:24 +0000 2025,1,39,363.0,debata,2025-04-06 18:16:24+00:00,0.6268969774246216,POSITIVE,0.6268969774246216
108,Emi#SnaW #FBPE,"Mówią,że Podlasie to trudny teren, ale nie dla Rafała @trzaskowski_ 
Białystok 🔥🔥🔥
#Trzaskowski2025 🤍❤️ https://t.co/yqys1LAxyG",Sun Apr 06 18:16:51 +0000 2025,16,318,4148.0,debata,2025-04-06 18:16:51+00:00,0.6811009049415588,NEGATIVE,-0.6811009049415588
113,Emi#SnaW #FBPE,"Mówią,że Podlasie to trudny teren, ale nie dla Rafała @trzaskowski_ 
Białystok 🔥🔥🔥
#Trzaskowski2025 🤍❤️ https://t.co/yqys1LAxyG",Sun Apr 06 18:16:51 +0000 2025,16,318,4148.0,debata,2025-04-06 18:16:51+00:00,0.6811009049415588,NEGATIVE,-0.6811009049415588
112,KaroGlich #SnaW,"@renata_rak @trzaskowski_ Brawo 👏👏👏
Wszyscy razem #TrzaskamyBanery  🔥
#Trzaskowski2025 ‼️
#SolidarniZTuskiem 🫶 https://t.co/rOlzI19Gwd",Sun Apr 06 18:20:07 +0000 2025,1,16,106.0,debata,2025-04-06 18:20:07+00:00,0.5039519667625427,POSITIVE,0.5039519667625427
111,Piotr Kurpiński,"@EmiSnaw9664 @trzaskowski_ Brawo.
Nie odpuszczamy żadnego regionu, miasta, miasteczka, wsi.
#CAŁAPOLSKAnaprzód 
#Trzaskowski2025 
🇵🇱🇪🇺
https://t.co/E68xskCLb3",Sun Apr 06 18:23:07 +0000 2025,1,24,327.0,debata,2025-04-06 18:23:07+00:00,0.574415922164917,POSITIVE,0.574415922164917
110,Ewa TakTak #MuremZaTuskiem #MuremZaKO15X,@Viola4616038318 💪💟👋Rafał i Gosia! #Trzaskowski2025,Sun Apr 06 18:23:22 +0000 2025,0,2,26.0,debata,2025-04-06 18:23:22+00:00,0.5353079438209534,POSITIVE,0.5353079438209534
109,PAWEŁ Leon,"@trzaskowski_ Tak mówią żeby zniechęcić
#TrzaskowskiTeam
#Trzaskowski2025",Sun Apr 06 18:24:36 +0000 2025,0,1,122.0,debata,2025-04-06 18:24:36+00:00,0.6863436698913574,NEGATIVE,-0.6863436698913574
108,Tomasz Kostuś,"Jak wszyscy, to wszyscy😊. Cała Polska trzaska banery dla prezydenta @trzaskowski_ Wygramy‼️💪
#TrzaskamyBanery #Trzaskowski2025🇵🇱 https://t.co/DxWqEqO3dc",Sun Apr 06 18:24:53 +0000 2025,0,1,68.0,debata,2025-04-06 18:24:53+00:00,0.5724753141403198,POSITIVE,0.5724753141403198
107,Dariusz #SolidarniZTuskiem,"@renata_rak @trzaskowski_ Brawo  @renata_rak #TrzaskamyBanery 
#Trzaskowski2025 https://t.co/PdfjupMvd5",Sun Apr 06 18:26:41 +0000 2025,0,5,45.0,debata,2025-04-06 18:26:41+00:00,0.6412519216537476,NEGATIVE,-0.6412519216537476
106,Krzysztof Grabczuk,"Akcja banner w Chełmie! 💪

@trzaskowski_ przyszłym Prezydentem Rzeczypospolitej 🇵🇱

#Trzaskowski2025 
#CalaPolskaNaprzód 
#ChełmNaprzód https://t.co/vpOIWW5Any",Sun Apr 06 18:27:34 +0000 2025,0,11,91.0,debata,2025-04-06 18:27:34+00:00,0.600236713886261,POSITIVE,0.600236713886261
105,Dominik Ras,"Uścisk dłoni z tym, kto wrzuca do więzienia swoich przeciwników politycznych. Niech ten obraz na zawsze pozostanie w świadomości wyborcy. 

💬 Podnóżek @trzaskowski_ 👇 #Trzaskowski2025",Sun Apr 06 18:28:17 +0000 2025,0,1,16.0,debata,2025-04-06 18:28:17+00:00,0.5130854249000549,NEGATIVE,-0.5130854249000549
104,Ms K Bennett,"@kurpinski_piotr @EmiSnaw9664 @trzaskowski_ Absolutnie nie odpuszczamy Piotr   #Trzaskowski2025 ale ogólnie cieszę się , że jesteś i tu i na 🦋 https://t.co/4syNVtqIkp",Sun Apr 06 18:28:48 +0000 2025,1,6,35.0,debata,2025-04-06 18:28:48+00:00,0.6860595941543579,NEGATIVE,-0.6860595941543579
103,Dorian Banaszek,"Wyborcy Mentzena kradną banery @trzaskowski_ 

Pomóżcie ich znaleźć. 

#Trzaskowski2025",Sun Apr 06 18:30:24 +0000 2025,1,9,182.0,debata,2025-04-06 18:30:24+00:00,0.5488020777702332,POSITIVE,0.5488020777702332
102,Karolina z Baden Baden 🇵🇱🇪🇺🇮🇱🤬,"✌️ #Trzaskowski2025 18 maja 2025r. głosujemy na @trzaskowski_ , głosujemy na normalność! https://t.co/LqeDVVQm77",Sun Apr 06 18:33:58 +0000 2025,128,1759,15801.0,debata,2025-04-06 18:33:58+00:00,0.5175818204879761,NEGATIVE,-0.5175818204879761
101,Trzaskowski Naprzód,"No i wystartowaliśmy! 💪🇵🇱

Śledźcie naszą aktywność i nową trasę. Szukajcie nas w swoich miastach. Będzie się działo, obiecujemy! ✌️

#ObywateleNaprzod razem z #Trzaskowski2025 https://t.co/kC45EmbEdo",Sun Apr 06 18:35:08 +0000 2025,18,349,11789.0,debata,2025-04-06 18:35:08+00:00,0.5329306125640869,POSITIVE,0.5329306125640869
100,Dominik Ras,"3 miliony złotych dla całej gminy poszkodowanej powodzią a 650 tys. zł za 1 kibelek gdzie nikt nie chodzi. Ten kibelek i tak nie jest publiczny: trzeba za skorzystanie zapłacić ale automat płatniczy jeszcze nie działa.

💬 Gwarancja od @trzaskowski_ 👇 #Trzaskowski2025 https://t.co/9pg7xW2CZO",Sun Apr 06 18:36:19 +0000 2025,0,1,18.0,debata,2025-04-06 18:36:19+00:00,0.5605335831642151,POSITIVE,0.5605335831642151
99,Ewa TakTak #MuremZaTuskiem #MuremZaKO15X,@OwczarekTa37475 @trzaskowski_ @Trzaskowski2O25 Jesteście wielcy!💪💟🇵🇱 #Trzaskowski2025,Sun Apr 06 18:36:34 +0000 2025,0,2,10.0,debata,2025-04-06 18:36:34+00:00,0.5333186984062195,NEGATIVE,-0.5333186984062195
98,Ewa TakTak #MuremZaTuskiem #MuremZaKO15X,@MlodziNaprzod @trzaskowski_ @Trzaskowski2O25 Brawo!🇵🇱💟💪#Trzaskowski2025 #TrzaskamyPierwsząTurę,Sun Apr 06 18:42:13 +0000 2025,0,4,21.0,debata,2025-04-06 18:42:13+00:00,0.5223820805549622,POSITIVE,0.5223820805549622
219,Krzysztof Kwiatkowski,"😀 Oficjalnym kontem akcji, którą dzisiaj zainaugurowaliśmy jest profil @RafalNaprzod 🇵🇱✌️‼️

👉 Zapraszam Was do jego odwiedzania i komentowania.

PS. Tu także piszcie jeżeli chcecie zgłosić jakąś lokalizację do wieszania banerów.

#Trzaskowski2025 #ObywateleNaprzód",Sun Apr 06 18:47:38 +0000 2025,9,416,5734.0,debata,2025-04-06 18:47:38+00:00,0.548919141292572,POSITIVE,0.548919141292572
97,Bartosz Zawieja,"Weekend kończymy z przytupem - trzaskamy banery Rafał @trzaskowski_ 🔥
Z taką ekipą i z taką energią ruszyliśmy w teren 💪
Ku zwycięstwu ✌️🇵🇱
Cała Polska Naprzód 
#Trzaskowski2025 https://t.co/egtHRDkxSn",Sun Apr 06 18:48:05 +0000 2025,38,361,2751.0,debata,2025-04-06 18:48:05+00:00,0.5044867396354675,NEGATIVE,-0.5044867396354675
96,Stary Maciej,"Polska nauka na miarę ambicji vice-Tuska @trzaskowski_ #Trzaskowski2025 
#trzaskowski

https://t.co/bmtku32EbR",Sun Apr 06 18:48:30 +0000 2025,0,1,9.0,debata,2025-04-06 18:48:30+00:00,0.5443199276924133,POSITIVE,0.5443199276924133
95,Ewa TakTak #MuremZaTuskiem #MuremZaKO15X,@Wiktor_Pytlak @trzaskowski_ Brawo!🇵🇱💟💪#Trzaskowski2025 #TrzaskamyPierwsząTurę,Sun Apr 06 18:49:23 +0000 2025,0,1,5.0,debata,2025-04-06 18:49:23+00:00,0.5223820805549622,POSITIVE,0.5223820805549622
94,Beata 📿🇵🇱🇪🇺♿ #Trzaskowski2025,"@trzaskowski_ Takiego prezydenta RP nam #Trza 👌
Takiego, który będzie nas godnie reprezentował, dawał przykład, motywował i bronił naszych interesów i praw 💪💪💪
#TrzaskamyPierwsząTurę 
#Trzaskowski2025 
#PierwszaTuraDlaBążura",Sun Apr 06 18:52:37 +0000 2025,0,2,70.0,debata,2025-04-06 18:52:37+00:00,0.5930665731430054,NEGATIVE,-0.5930665731430054
93,Darek K.,@radeksujak @trzaskowski_ Głosujemy tylko na Rafała jak Polska cała #Trzaskowski2025.,Sun Apr 06 18:52:44 +0000 2025,0,1,21.0,debata,2025-04-06 18:52:44+00:00,0.628200888633728,NEGATIVE,-0.628200888633728
92,Sławek D,"@Basia96508195 👍
Tylko Rafał !
Cała Polska naprzód  !
#Trzaskowski2025 https://t.co/JNMPd1ORPw",Sun Apr 06 18:54:00 +0000 2025,1,4,18.0,debata,2025-04-06 18:54:00+00:00,0.5627883672714233,POSITIVE,0.5627883672714233
91,Marcin Moczulski,"Od jutra idzie kolejna akcja : ""obywatele naprzód"" brawo Rafał brawo inicjatorzy 👏👏👏🫶❤️🇵🇱🇪🇺 obronimy nasze wartości
#Trzaskowski2025 
#ObywateleNaprzod https://t.co/v22Drz4ss4",Sun Apr 06 18:54:36 +0000 2025,3,22,144.0,debata,2025-04-06 18:54:36+00:00,0.5439783334732056,POSITIVE,0.5439783334732056
90,Sławek D,"@Marcin40322841 👍
Super  !
Tylko Rafał  !
Cała Polska naprzód  !
#Trzaskowski2025 https://t.co/zARFHFORYg",Sun Apr 06 18:54:51 +0000 2025,0,3,5.0,debata,2025-04-06 18:54:51+00:00,0.5664229393005371,POSITIVE,0.5664229393005371
89,Sławek D,"@ZlySort 👍
Tylko Rafał  !
Cała Polska naprzód  !
#Trzaskowski2025 https://t.co/EtNRi2l1w5",Sun Apr 06 18:55:30 +0000 2025,0,0,,debata,2025-04-06 18:55:30+00:00,0.5627883672714233,POSITIVE,0.5627883672714233
88,Viola 🇵🇱✌️🇪🇺,"@pisorgpl @OficjalnyJK Powiedzcie swoim posłom, że kłamstwo mówione dwa razy nigdy nie będzie prawdą‼️Prezydent Trzaskowski brał udział w szkoleniu wojskowym i każdy przyzwoity człowiek to wie‼️‼️‼️ #Trzaskowski2025 https://t.co/Jbem82QDGm",Sun Apr 06 18:56:54 +0000 2025,0,0,2.0,debata,2025-04-06 18:56:54+00:00,0.5059651136398315,NEGATIVE,-0.5059651136398315
87,Sławek D,"@agatabogna @trzaskowski_ 👍
Tylko Rafał  !
Cała Polska naprzód  !
Podkarpacie naprzód  !
#Trzaskowski2025 
Powiat Jasielski pozdrawia  ! https://t.co/SF6TWnjxPd",Sun Apr 06 18:59:54 +0000 2025,0,3,6.0,debata,2025-04-06 18:59:54+00:00,0.6061478853225708,POSITIVE,0.6061478853225708
86,Trzaskowski2025,"Nie emocje, tylko jasny plan na przyszłość!

💬 Prezydent @trzaskowski_ 👇 #Trzaskowski2025 https://t.co/tmmOhXVOwb",Sun Apr 06 19:00:00 +0000 2025,56,488,4890.0,debata,2025-04-06 19:00:00+00:00,0.5316336750984192,NEGATIVE,-0.5316336750984192
85,Lilianna#Trzaskowski 2025,"@pisorgpl @OficjalnyJK Żyjemy Panie Prezesie i nie spoczniemy, dopóki defraudantów i złodziei publicznych pieniędzy nie rozliczymy,aby Polska nie zginęła 💪
Zwyciężymy👍✌️
#Trzaskowski2025 
#TrzaskamyPierwsząTurę https://t.co/yRUCfsEgLc",Sun Apr 06 19:01:49 +0000 2025,0,20,77.0,debata,2025-04-06 19:01:49+00:00,0.6403734683990479,NEGATIVE,-0.6403734683990479
84,Dariusz #SolidarniZTuskiem,"@NawrockiKn  słuchaj pan , Prezydenta @trzaskowski_ 
#Trzaskowski2025🇵🇱✌️ https://t.co/kpHEkBA8vp",Sun Apr 06 19:02:58 +0000 2025,3,31,238.0,debata,2025-04-06 19:02:58+00:00,0.5690975785255432,NEGATIVE,-0.5690975785255432
83,Doświadczony Zdzisiek 🇪🇺🇵🇱✌️,"@pisorgpl @OficjalnyJK Sorry, ale  pomimo okresu remisji tej choroby  , ja wyrokuję całkowite wyleczenie...
Zrobi to doktor Rafał Trzaskowski.
#ObywateleNaprzód 
#Trzaskowski2025 https://t.co/NMMiZlm3Bb",Sun Apr 06 19:05:14 +0000 2025,1,30,138.0,debata,2025-04-06 19:05:14+00:00,0.5120214819908142,POSITIVE,0.5120214819908142
82,𝒫𝒶𝓊𝓁 𝒟𝑜𝒷𝓇𝓎 🇵🇱🇪🇺,"@EwaKulma @pobozy @WiolaPaprocka @trzaskowski_ Niby #Pobożny, a KŁAMCA... 
Typowy #PiS'owiec, Ewo. 😎

#Trzaskowski2025 #TrzaskowskiTeam 

🇵🇱😎✌️",Sun Apr 06 19:05:40 +0000 2025,0,3,38.0,debata,2025-04-06 19:05:40+00:00,0.5017598271369934,NEGATIVE,-0.5017598271369934
81,Rafał Trzaskowski,"Wy mówicie: #Trzaskamybanery. Ja odpowiadam - dziękuję! Z całego serca ❤️

Dwa dni, ponad 13 000 banerów wywieszonych w całej Polsce. Tak rozpędzamy tę kampanię. Wspólnie! ✌️

Cała Polska naprzód! 🇵🇱

#Trzaskowski2025 https://t.co/vB2KFcF7MV",Sun Apr 06 19:07:08 +0000 2025,343,2306,51529.0,debata,2025-04-06 19:07:08+00:00,0.5034193992614746,POSITIVE,0.5034193992614746
156,Rafał Trzaskowski,"Wy mówicie: #Trzaskamybanery. Ja odpowiadam - dziękuję! Z całego serca ❤️

Dwa dni, ponad 13 000 banerów wywieszonych w całej Polsce. Tak rozpędzamy tę kampanię. Wspólnie! ✌️

Cała Polska naprzód! 🇵🇱

#Trzaskowski2025 https://t.co/vB2KFcF7MV",Sun Apr 06 19:07:08 +0000 2025,343,2306,51529.0,debata,2025-04-06 19:07:08+00:00,0.5034193992614746,POSITIVE,0.5034193992614746
80,Ewa TakTak #MuremZaTuskiem #MuremZaKO15X,@DamianFirlej @trzaskowski_ Tylko Rafał naszym Prezydentem!💪💟🇵🇱#Trzaskowski2025 #TrzaskamyPierwsząTurę,Sun Apr 06 19:08:29 +0000 2025,0,5,19.0,debata,2025-04-06 19:08:29+00:00,0.5442537069320679,NEGATIVE,-0.5442537069320679
79,Gaspard,@trzaskowski_ Cała Polska Naprzód #Trzaskowski2025 https://t.co/hRMac2cBEw,Sun Apr 06 19:08:35 +0000 2025,1,16,113.0,debata,2025-04-06 19:08:35+00:00,0.5177999138832092,NEGATIVE,-0.5177999138832092
78,Aleksandra Zawisza-Wiatrowska #Trzaskowski2025,"@EwaBrzozowska Jaki ładny Rafał.♥️
Jaki ładny płot.💃
Jaki ładny obywatel prezentujący baner.♥️
#ObywateleNaprzód❣️❤️‍🔥💟
#Trzaskowski2025 ✌️
Siódemka Team : ) 👊",Sun Apr 06 19:08:54 +0000 2025,0,51,289.0,debata,2025-04-06 19:08:54+00:00,0.5532286167144775,POSITIVE,0.5532286167144775
77,Bea,"@trzaskowski_ Nie mam gdzie powiesić banera, ale Trzaskam całym sercem 👍
#Trzaskowski2025 
#TrzaskowskiTeam https://t.co/wZiY1nLg2L",Sun Apr 06 19:10:30 +0000 2025,7,35,306.0,debata,2025-04-06 19:10:30+00:00,0.5433971881866455,NEGATIVE,-0.5433971881866455
76,Dariusz_obserwator 🇵🇱🇪🇺,"@trzaskowski_ Mieszkam na Podlasiu zagłosuję na @trzaskowski_ !!!
#Trzaskowski2025",Sun Apr 06 19:11:21 +0000 2025,0,10,119.0,debata,2025-04-06 19:11:21+00:00,0.5411344766616821,POSITIVE,0.5411344766616821
75,Roza Gibas,"@Nawrocki25 @NawrockiKn Dla mnie,mojej rodziny,znajomych i sąsiadów Rafał Wafel Trzaskowski to najlepszy i najbardziej wiarygodny kandydat na prezydenta ‼️‼️ i ma największe kompetencje #Trzaskowski2025 #PierwszaTuraDlaBążura #KobietyZaTrzaskowskim ✌️✌️✌️🇵🇱🇵🇱🇵🇱 https://t.co/qgaO8KoowV",Sun Apr 06 19:11:28 +0000 2025,0,3,33.0,debata,2025-04-06 19:11:28+00:00,0.5350363254547119,POSITIVE,0.5350363254547119
74,mwegrzynek #SilniRazem#Trzaskowski2025,"Nawrocki rozumie Trumpa, Trzaskowski rozumie słabszych.#Trzaskowski2025  #NormalnaPolska 
#PierwszaTuraDlaBążura https://t.co/QtJGr3QEjo",Sun Apr 06 19:12:18 +0000 2025,1,10,53.0,debata,2025-04-06 19:12:18+00:00,0.5956322550773621,POSITIVE,0.5956322550773621
73,Dariusz_obserwator 🇵🇱🇪🇺,"Mieszkam na Podlasiu zagłosuje na @trzaskowski_ 
#Trzaskowski2025",Sun Apr 06 19:12:23 +0000 2025,72,1326,12627.0,debata,2025-04-06 19:12:23+00:00,0.608286440372467,NEGATIVE,-0.608286440372467
72,Dorota Malewska,"@trzaskowski_ Czekam na banery, Bialystok oraz okolice #Trzaskowski2025",Sun Apr 06 19:12:42 +0000 2025,2,6,215.0,debata,2025-04-06 19:12:42+00:00,0.5673142671585083,POSITIVE,0.5673142671585083
71,402 Danka Kozielska,@trzaskowski_ I to nie koniec:) #Trzaskowski2025,Sun Apr 06 19:12:47 +0000 2025,0,8,168.0,debata,2025-04-06 19:12:47+00:00,0.645243227481842,NEGATIVE,-0.645243227481842
70,Andrzej Andrzejewski #FBPE,"@trzaskowski_ #TrzaskamyBanery nadal !Pamiętajmy, że naszym ""banerem"" może być też zdjęcie w tle !
#42 dni do wyborów. Nie masz balkonu, płotu- umieść ulubione zdjęcie #Trzaskowski2025 na swoim profilu. Kolejna szansa dla małych kont na follow.
#NaszSzturm
#TrzaskowskiTeam https://t.co/F74CONYHfU",Sun Apr 06 19:15:07 +0000 2025,3,13,336.0,debata,2025-04-06 19:15:07+00:00,0.568676769733429,POSITIVE,0.568676769733429
